Time,Segment 1 Max,Segment 1 Min,Segment 1 Mean,Segment 2 Max,Segment 2 Min,Segment 2 Mean,Segment 3 Max,Segment 3 Min,Segment 3 Mean,Segment 4 Max,Segment 4 Min,Segment 4 Mean,Segment Unique Max,Segment Unique Min,Segment Unique Mean,Inverter Enabled,Inverter Torque Request,OCV Estimate,Power Limit,Power Limit Feedback P,Power Limit Feedback I,Power Limit Feedback D,Power Limit Feedback Torque,PRNDL State,Ready To Drive Buzzer,Brake Light,Enable Drag Reduction,Pump Output,Radiator Output,Battery Fans Output,Vehicle Displacement X,Vehicle Displacement Y,Vehicle Displacement Z,Vehicle Velocity X,Vehicle Velocity Y,Vehicle Velocity Z,Vehicle Acceleration X,Vehicle Acceleration Y,Vehicle Acceleration Z,HV Battery,LV Battery,Dash Speed,APPS Telemetry,BSE Telemetry,Steering Wheel Telemetry,APPS Fault,BSE Fault,STOMPP Fault,Steering Fault,Voltage,Current,State of Charge,Pack Voltage Mean,Pack Voltage Minimum,Pack Voltage Maximum,Pack Voltage Range,Pack Temp Mean,Pack Temp Minimum,Pack Temp Maximum,Pack Temp Range,IMD,AMS,Contactor Status,Cell Voltage Mean,Cell Voltage Max,Cell Voltage Min,Cell Temps Mean,Cell Temps Max,Cell Temps Min,Volumetric Flow Rate,Water Temp Inverter,Water Temp Motor,Water Temp Radiator,Radiator Fan RPM Percentage,LV Voltage,LV State of Charge,LV Current,Voltage Input into DC,Current Input into DC,RPM,Feedback Speed,Average Module Temp,Inverter Coolant Temp,Inverter Hot Spot Temp,Motor Temp,Motor Angle,Delta Resolver,Phase A Current,Phase B Current,Phase C Current,ID Feedback,IQ Feedback,BC Voltage,AB Voltage,Output Voltage,ID Command,IQ Command,Inverter Frequency,Actual Torque,Torque Command,Fault Vector,State Vector,BMS Limiting Regen Torque,Motor Temp Derate Limiting,Motor Hot Spot Limiting,BMS Active,BMS Limiting Motor Torque,Max Speed Limiting,Inverter Hot Spot Limiting,Low Speed Limiting,Coolant Derating Limiting,Stall Burst Limiting,APPS 1 Voltage,APPS 2 Voltage,BSE 1 Voltage,BSE 2 Voltage,Steer Voltage,Suspension 1 Voltage,Suspension 2 Voltage,Front Left Wheel Speed,Front Right Wheel Speed,Back Left Wheel Speed,Back Right Wheel Speed,Front Left Wheel Magnetic Field,VCU Acceleration X,VCU Acceleration Y,VCU Acceleration Z,HVC Acceleration X,HVC Acceleration Y,HVC Acceleration Z,PDU Acceleration X,PDU Acceleration Y,PDU Acceleration Z,Front Left Acceleration X,Front Left Acceleration Y,Front Left Acceleration Z,Front Right Acceleration X,Front Right Acceleration Y,Front Right Acceleration Z,Back Left Acceleration X,Back Left Acceleration Y,Back Left Acceleration Z,Back Right Acceleration X,Back Right Acceleration Y,Back Right Acceleration Z,VCU Gyro X,VCU Gyro Y,VCU Gyro Z,HVC Gyro X,HVC Gyro Y,HVC Gyro Z,PDU Gyro X,PDU Gyro Y,PDU Gyro Z,GPS Latitude,GPS Longitude,GPS Speed,GPS Heading,GPS Hour,GPS Minute,GPS Seconds,GPS Year,GPS Month,GPS Day,GPS Milliseconds
10.158131,29.200001,25.700001,27.520000,28.600000,26.400000,27.511112,28.600000,26.600000,27.500004,30.100000,26.500000,27.889999,30.900000,29.000000,29.610001,0,0.000000,0.401114,80.222862,0.802229,0.000000,-0.000000,0.802229,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010719,-2147483648,1077118498,0,0,0.000000,520.729980,1.290000,73.099998,4.068200,3.894900,4.127800,0.232900,1686.446899,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068200,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,16.600000,16.600000,-56.700001,94.099998,-94.000000,-0.200000,-0.100000,0.100000,-0.200000,-0.200000,0.100000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.709549,0.345786,0.525301,0.475299,1.389036,0.565283,0.392364,0.000000,0.000000,0.000000,0.000000,1.117500,2.384066,-0.129257,9.588923,0.000000,0.000000,0.000000,-0.450000,-0.090000,10.040000,-10.450000,-0.750000,0.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014661,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.030000,-0.010000,30.385945,-97.726498,0.150000,325.739990,         3,        20,        18,        26,         4,         9,       200
10.166952,29.200001,25.700001,27.520000,28.600000,26.400000,27.511112,28.600000,26.600000,27.500004,30.100000,26.500000,27.889999,30.900000,29.000000,29.610001,0,0.000000,0.401105,80.220917,0.802209,0.000000,-0.000000,0.802209,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010874,0,1077091184,0,0,0.000000,520.729980,1.290000,73.099998,4.068201,3.894900,4.127800,0.232900,1686.446899,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068201,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,16.600000,16.600000,-56.700001,94.099998,-94.000000,-0.200000,-0.500000,-0.200000,-0.200000,-0.600000,0.100000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.708542,0.355203,0.516388,0.474543,1.384152,0.571376,0.389343,0.000000,0.000000,0.000000,0.000000,1.045000,2.398427,-0.110107,9.569773,0.000000,0.000000,0.000000,-0.440000,-0.090000,10.040000,-10.460000,-0.750000,0.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014661,-0.029322,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.040000,-0.010000,30.385945,-97.726498,0.150000,325.739990,         3,        20,        18,        26,         4,         9,       200
10.176278,29.200001,25.700001,27.520000,28.600000,26.400000,27.511112,28.600000,26.600000,27.500004,30.100000,26.500000,27.889999,30.900000,29.000000,29.610001,0,0.000000,0.401095,80.218979,0.802190,0.000000,-0.000000,0.802190,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.011066,-2147483648,1077084988,0,0,0.000000,520.729980,1.290000,73.099998,4.068201,3.894900,4.127800,0.232900,1686.446899,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068201,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,16.600000,16.600000,-56.700001,92.300003,-93.900002,-0.100000,0.200000,0.100000,-0.100000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.713326,0.340650,0.517748,0.483255,1.383044,0.576461,0.404953,0.000000,0.000000,0.000000,0.000000,1.060000,2.417577,-0.124469,9.579348,0.000000,0.000000,0.000000,-0.440000,-0.090000,10.030000,-10.460000,-0.770000,0.860000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014661,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.030000,-0.010000,30.385930,-97.726500,0.170000,325.739990,         3,        20,        18,        26,         4,         9,       300
10.184936,29.200001,25.700001,27.520000,28.600000,26.400000,27.511112,28.600000,26.600000,27.500004,30.100000,26.500000,27.889999,30.900000,29.000000,29.610001,0,0.000000,0.401085,80.216988,0.802170,0.000000,-0.000000,0.802170,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010973,-2147483648,1077121877,0,0,0.000000,520.729980,1.290000,73.099998,4.068201,3.894900,4.127800,0.232900,1686.446899,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068201,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,16.600000,16.600000,-56.700001,92.300003,-93.900002,-0.100000,0.200000,0.100000,-0.100000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.712470,0.354246,0.516136,0.467897,1.389641,0.564124,0.396191,0.000000,0.000000,0.000000,0.000000,1.122500,2.398427,-0.129257,9.579348,0.000000,0.000000,0.000000,-0.450000,-0.110000,10.059999,-10.460000,-0.750000,0.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014661,-0.029322,-0.014661,0.000000,0.000000,0.000000,0.020000,-0.030000,-0.010000,30.385930,-97.726500,0.170000,325.739990,         3,        20,        18,        26,         4,         9,       300
10.193754,29.200001,25.700001,27.520000,28.600000,26.400000,27.511112,28.600000,26.600000,27.500004,30.100000,26.500000,27.889999,30.900000,29.000000,29.610001,0,0.000000,0.401075,80.215080,0.802151,0.000000,-0.000000,0.802151,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010783,0,1077099631,0,0,0.000000,520.729980,0.570000,73.099998,4.068201,3.894900,4.127800,0.232900,1686.446899,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068201,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,16.600000,16.600000,-56.700001,94.300003,-94.000000,1.300000,0.600000,0.200000,1.400000,1.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.712067,0.341607,0.518906,0.475299,1.385663,0.570570,0.381991,0.000000,0.000000,0.000000,0.000000,1.135000,2.393640,-0.114895,9.579348,0.000000,0.000000,0.000000,-0.450000,-0.100000,10.050000,-10.469999,-0.740000,0.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.030000,-0.010000,30.385930,-97.726500,0.170000,325.739990,         3,        20,        18,        26,         4,         9,       300
10.202508,29.200001,25.700001,27.520000,28.600000,26.400000,27.511112,28.600000,26.600000,27.500004,30.100000,26.500000,27.889999,30.900000,29.000000,29.610001,0,0.000000,0.401066,80.213211,0.802132,0.000000,-0.000000,0.802132,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010974,0,1077078231,0,0,0.000000,520.729980,0.570000,73.099998,4.068201,3.894900,4.127800,0.232900,1686.446899,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068201,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,23.133333,16.600000,16.600000,-56.700001,94.300003,-94.000000,-0.100000,0.200000,-0.100000,-0.100000,0.200000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.704715,0.348052,0.522179,0.472781,1.381836,0.564527,0.386120,0.000000,0.000000,0.000000,0.000000,1.160000,2.417577,-0.114895,9.574560,0.000000,0.000000,0.000000,-0.440000,-0.100000,10.050000,-10.469999,-0.740000,0.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014661,-0.029322,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.040000,-0.010000,30.385930,-97.726500,0.170000,325.739990,         3,        20,        18,        26,         4,         9,       300
10.211131,29.200001,25.700001,27.520000,28.600000,26.400000,27.511112,28.600000,26.600000,27.500004,30.100000,26.500000,27.889999,30.900000,29.000000,29.610001,0,0.000000,0.400187,80.037468,0.800375,0.000000,-0.000000,0.800375,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.011042,0,1077059365,0,0,0.000000,520.729980,0.570000,73.099998,4.068201,3.894900,4.127800,0.232900,1686.446899,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068201,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,23.133333,16.600000,16.600000,-56.700001,94.300003,-94.000000,-0.100000,0.200000,-0.100000,-0.100000,0.200000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.709398,0.347800,0.520568,0.464775,1.378462,0.573742,0.383804,0.000000,0.000000,0.000000,0.000000,1.127500,2.384066,-0.124469,9.560199,0.000000,0.000000,0.000000,-0.430000,-0.100000,10.030000,-10.450000,-0.740000,0.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014661,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.030000,-0.010000,30.385930,-97.726500,0.170000,325.739990,         3,        20,        18,        26,         4,         9,       300
10.219708,29.200001,25.700001,27.520000,28.600000,26.400000,27.511112,28.600000,26.600000,27.500004,30.100000,26.500000,27.889999,30.900000,29.000000,29.610001,0,0.000000,0.399634,79.926720,0.799267,0.000000,-0.000000,0.799267,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010915,0,1077104982,0,0,0.000000,520.729980,0.570000,73.099998,4.068201,3.894900,4.127800,0.232900,1686.446899,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068201,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,16.600000,16.600000,-56.700001,94.200005,-94.000000,-0.200000,-0.100000,0.100000,-0.200000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.707535,0.353642,0.515532,0.464019,1.386619,0.579835,0.398608,0.000000,0.000000,0.000000,0.000000,1.102500,2.417577,-0.114895,9.560199,0.000000,0.000000,0.000000,-0.450000,-0.100000,10.030000,-10.460000,-0.760000,0.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.030000,-0.040000,-0.010000,30.385930,-97.726500,0.170000,325.739990,         3,        20,        18,        26,         4,         9,       300
10.227965,29.200001,25.700001,27.520000,28.600000,26.400000,27.511112,28.600000,26.600000,27.500004,30.100000,26.500000,27.889999,30.900000,29.000000,29.610001,0,0.000000,0.399637,79.927315,0.799273,0.000000,-0.000000,0.799273,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010827,-2147483648,1077126382,0,0,0.000000,520.729980,0.570000,73.099998,4.068201,3.894900,4.127800,0.232900,1686.446899,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068201,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,16.600000,16.600000,-56.700001,94.099998,-94.000000,-0.100000,-0.100000,0.100000,-0.200000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.705672,0.346542,0.519359,0.465429,1.390446,0.574296,0.397299,0.000000,0.000000,0.000000,0.000000,1.097500,2.398427,-0.124469,9.569773,0.000000,0.000000,0.000000,-0.440000,-0.090000,10.050000,-10.450000,-0.760000,0.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014661,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.040000,-0.010000,30.385930,-97.726500,0.170000,325.739990,         3,        20,        18,        26,         4,         9,       300
10.236910,29.200001,25.700001,27.520000,28.600000,26.400000,27.511112,28.600000,26.600000,27.500004,30.100000,26.500000,27.889999,30.900000,29.000000,29.610001,0,0.000000,0.399640,79.927948,0.799279,0.000000,-0.000000,0.799279,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010824,0,1077101321,0,0,0.000000,520.729980,0.570000,73.099998,4.068201,3.894900,4.127800,0.232900,1686.446899,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068201,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,16.600000,16.600000,-56.700001,94.200005,-94.000000,-0.100000,0.200000,-0.200000,-0.100000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.711261,0.346189,0.522632,0.465782,1.385965,0.566390,0.398457,0.000000,0.000000,0.000000,0.000000,1.107500,2.412789,-0.129257,9.564986,0.000000,0.000000,0.000000,-0.420000,-0.090000,10.059999,-10.450000,-0.760000,0.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.029322,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.040000,-0.020000,30.385930,-97.726500,0.170000,325.739990,         3,        20,        18,        26,         4,         9,       300
10.245735,29.200001,25.700001,27.520000,28.600000,26.400000,27.511112,28.600000,26.600000,27.500004,30.100000,26.500000,27.889999,30.900000,29.000000,29.610001,0,0.000000,0.399643,79.928581,0.799286,0.000000,-0.000000,0.799286,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010645,0,1077099631,0,0,0.000000,520.729980,0.570000,73.099998,4.068201,3.894900,4.127800,0.232900,1686.446899,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068201,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,16.600000,16.600000,-56.700001,94.200005,-94.000000,-0.100000,0.200000,-0.200000,-0.100000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.712067,0.348757,0.516187,0.464472,1.385663,0.554607,0.385365,0.000000,0.000000,0.000000,0.000000,1.115000,2.398427,-0.134044,9.560199,0.000000,0.000000,0.000000,-0.430000,-0.090000,10.040000,-10.440000,-0.770000,0.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024435,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.040000,-0.010000,30.385930,-97.726500,0.170000,325.739990,         3,        20,        18,        26,         4,         9,       300
10.254491,29.200001,25.700001,27.520000,28.600000,26.400000,27.511112,28.600000,26.600000,27.500004,30.100000,26.500000,27.889999,30.900000,29.000000,29.610001,0,0.000000,0.399646,79.929207,0.799292,0.000000,-0.000000,0.799292,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010627,0,1077088368,0,0,0.000000,520.729980,0.570000,73.099998,4.068199,3.894900,4.127800,0.232900,1686.446899,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068199,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,16.700001,16.700001,-56.700001,94.300003,-94.000000,0.100000,0.200000,0.100000,0.200000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.704211,0.349059,0.514475,0.470364,1.383648,0.558636,0.375344,0.000000,0.000000,0.000000,0.000000,1.082500,2.393640,-0.138831,9.564986,0.000000,0.000000,0.000000,-0.430000,-0.070000,10.030000,-10.450000,-0.760000,0.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.040000,-0.020000,30.385930,-97.726500,0.170000,325.739990,         3,        20,        18,        26,         4,         9,       300
10.263239,29.200001,25.700001,27.520000,28.600000,26.400000,27.511112,28.600000,26.600000,27.500004,30.100000,26.500000,27.889999,30.900000,29.000000,29.610001,0,0.000000,0.399649,79.929817,0.799298,0.000000,-0.000000,0.799298,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010521,0,1077108643,0,0,0.000000,520.729980,0.570000,73.099998,4.068199,3.894900,4.127800,0.232900,1686.446899,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068199,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,16.700001,16.700001,-56.700001,94.200005,-94.000000,0.500000,-0.100000,-0.200000,0.500000,0.100000,0.200000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.702348,0.346542,0.512360,0.464573,1.387274,0.550076,0.380481,0.000000,0.000000,0.000000,0.000000,1.112500,2.388853,-0.143618,9.555411,0.000000,0.000000,0.000000,-0.440000,-0.060000,10.030000,-10.440000,-0.780000,0.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.040000,-0.040000,-0.010000,30.385930,-97.726500,0.170000,325.739990,         3,        20,        18,        26,         4,         9,       300
10.272057,29.200001,25.700001,27.520000,28.600000,26.400000,27.511112,28.600000,26.600000,27.500004,30.100000,26.500000,27.889999,30.900000,29.000000,29.610001,0,0.000000,0.399652,79.930428,0.799304,0.000000,-0.000000,0.799304,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010571,0,1077111459,0,0,0.000000,520.729980,0.570000,73.099998,4.068199,3.894900,4.127800,0.232900,1686.446899,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068199,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,16.700001,16.700001,-56.700001,94.300003,-94.000000,-0.200000,-0.100000,0.100000,-0.200000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.706276,0.341305,0.524697,0.470465,1.387778,0.554054,0.382898,0.000000,0.000000,0.000000,0.000000,1.117500,2.403215,-0.153193,9.541050,0.000000,0.000000,0.000000,-0.430000,-0.070000,10.040000,-10.440000,-0.770000,0.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.030000,-0.020000,30.385930,-97.726500,0.170000,325.739990,         3,        20,        18,        26,         4,         9,       300
10.280922,29.200001,25.700001,27.520000,28.600000,26.400000,27.511112,28.600000,26.600000,27.500004,30.100000,26.500000,27.889999,30.900000,29.000000,29.610001,0,0.000000,0.399655,79.931046,0.799310,0.000000,-0.000000,0.799310,0,0,0.000500,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.010623,-2147483648,1077098223,0,0,0.000000,520.729980,0.570000,73.099998,4.068199,3.894900,4.127800,0.232900,1686.446899,0.000000,30.000000,0,1077805056,0,18434989490176.003906,4.068199,4.127800,3.894900,28.016327,30.900000,25.700001,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,23.133333,16.700001,16.700001,-56.700001,94.300003,-94.000000,-0.200000,-0.100000,0.100000,-0.200000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,90089584734046724,0,0,0,0,0,0,0,0,0,0,0.707434,0.351527,0.518553,0.477464,1.385411,0.566189,0.391559,0.000000,0.000000,0.000000,0.000000,1.097500,2.393640,-0.162768,9.550624,0.000000,0.000000,0.000000,-0.420000,-0.060000,10.040000,-10.450000,-0.780000,0.860000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014661,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.040000,-0.060000,-0.010000,30.385922,-97.726527,0.310000,325.739990,         3,        20,        18,        26,         4,         9,       400
